j-1203	Q0	83:7-17	1
j-1204	Q0	83:18-28	1
j-1205	Q0	83:29-36	1
j-1206	Q0	84:1-5	1
j-1207	Q0	84:6-15	1
j-1208	Q0	84:16-25	1
j-1209	Q0	85:1-9	1
j-1210	Q0	85:10-11	1
j-1211	Q0	85:12-16	1
j-1212	Q0	85:17-22	1
j-1213	Q0	86:1-4	1
j-1214	Q0	86:5-10	1
j-1215	Q0	86:11-17	1
j-1216	Q0	87:1-5	1
j-1217	Q0	87:6-13	1
j-1218	Q0	87:14-19	1
j-1219	Q0	88:1-7	1
j-1220	Q0	88:8-16	1
j-1221	Q0	88:17-20	1
j-1222	Q0	88:21-26	1
j-1223	Q0	89:1-14	1
j-1224	Q0	89:15-20	1
j-1225	Q0	89:21-30	1
j-1226	Q0	90:1-4	1
j-1227	Q0	90:5-10	1
j-1228	Q0	90:11-20	1
j-1229	Q0	91:1-10	1
j-1230	Q0	91:11-15	1
j-1231	Q0	92:1-7	1
j-1232	Q0	92:8-11	1
j-1233	Q0	92:12-21	1
j-1234	Q0	93:1-5	1
j-1235	Q0	93:6-11	1
j-1236	Q0	94:1-4	1
j-1237	Q0	94:5-8	1
j-1238	Q0	95:1-6	1
j-1239	Q0	95:7-8	1
j-1240	Q0	96:1-5	1
j-1241	Q0	96:6-8	1
j-1242	Q0	96:9-19	1
j-1243	Q0	97:1-5	1
j-1244	Q0	98:1-5	1
j-1245	Q0	98:6-8	1
j-1246	Q0	99:1-8	1
j-1247	Q0	100:1-5	1
j-1248	Q0	100:6-11	1
j-1249	Q0	101:1-5	1
j-1250	Q0	101:6-11	1
j-1251	Q0	102:1-4	1
j-1252	Q0	102:5-8	1
j-1253	Q0	103:1-3	1
j-1254	Q0	104:1-9	1
j-1255	Q0	105:1-5	1
j-1256	Q0	106:1-4	1
j-1257	Q0	107:1-3	1
j-1258	Q0	107:4-7	1
j-1259	Q0	108:1-3	1
j-1260	Q0	109:1-6	1
j-1261	Q0	110:1-3	1
j-1262	Q0	111:1-5	1
j-1263	Q0	112:1-4	1
j-1264	Q0	113:1-5	1
j-1265	Q0	114:1-6	1
